"CLINIC_ID","CLINIC_CREATED_AT","BUSINESS_SEGMENTATION","IS_CHAIN_CLINIC","FIRST_USER_HUBSPOT_SOURCE","INTEREST_REASONS","INTEREST_CATEGORY_SIGNUP","HAS_INTEREST_BNPL","HAS_INTEREST_BNPL_ONLY","HAS_INTEREST_SAAS","TRIAL_DURATION","TRIAL_START_DATE","TRIAL_END_DATE","TRIAL_START_HOUR","TRIAL_START_HOUR_CATEGORY","TRIAL_START_DAY_OF_WEEK","TRIAL_START_DAY_OF_WEEK_CATEGORY","HAS_USER_CREATED","MARKETING_ATTRIBUITION","MARKETING_ATTRIBUITION_CHANNEL_GROUP","MARKETING_ATTRIBUITION_CAMPAIGN","MARKETING_ATTRIBUITION_CAMPAIGN_PRODUCT","MARKETING_ATTRIBUITION_AD_GROUP","IS_PAID_MEDIUM","HAS_ASKED_FOR_ACCREDITATION","HAS_STARTED_ACCREDITATION_AND_NOT_FINISHED","IS_ACCREDITATION_APPROVED","IS_ACCREDITATION_REPROVED","CLINIC_ACCREDITATION_STATUS","REQUEST_FINISHED_AT","ACCREDITATION_REQUESTED_AT","ACCREDITATION_APPROVED_AT","ACCREDITATION_REJECTED_AT"
"10432","2023-09-08 14:33:41.898","Independente",false,"Inbound","[""calendar"", ""patients_management"", ""finance_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","14","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,true,false,false,"Incompleta",,,,
"10433","2023-09-08 14:41:02.172","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","14","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10434","2023-09-08 15:15:13.358","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-08","2023-09-15","15","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10435","2023-09-08 15:50:10.224","Independente",false,"Inbound","[""bnpl"", ""patients_management"", ""finance_management"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","15","Business Hours","5","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10436","2023-09-08 16:09:26.913","Independente",false,"Inbound","[""finance_management"", ""bnpl"", ""patients_management"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","16","Business Hours","5","Weekday",true,"Organic - social","Organic",,"None",,false,true,false,false,true,"Reprovado","2023-09-11 22:36:38.790","2023-09-11 22:36:38.790",,"2023-09-13 11:30:31.365"
"10437","2023-09-08 16:14:33.601","Independente",false,"Inbound","[""calendar"", ""finance_management"", ""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","16","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10438","2023-09-08 17:20:11.909","Independente",false,"Inbound","[""patients_management"", ""calendar"", ""finance_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","17","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10439","2023-09-08 17:27:32.882","Independente",false,"Inbound","[""patients_management"", ""bnpl"", ""calendar"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","17","Business Hours","5","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10440","2023-09-08 18:44:24.650","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-08","2023-09-15","18","Business Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10441","2023-09-08 20:40:51.984","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-08","2023-09-15","20","After Hours","5","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,true,false,false,"Incompleta",,,,
"10442","2023-09-08 21:53:45.555","Independente",false,"Inbound","[""bnpl"", ""finance_management"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-08","2023-09-15","21","After Hours","5","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,true,false,false,"Incompleta",,,,
"10443","2023-09-08 21:54:07.406","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-08","2023-09-15","21","After Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10444","2023-09-08 22:37:40.538","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-08","2023-09-15","22","After Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,false,true,"Reprovado","2023-09-08 22:47:01.217","2023-09-08 22:47:01.217",,"2023-09-11 12:44:46.066"
"10445","2023-09-08 22:52:24.697","Independente",false,"Inbound","[""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-08","2023-09-15","22","After Hours","5","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10447","2023-09-09 05:53:47.011","Independente",false,"Inbound","[""bnpl"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","5","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10448","2023-09-09 05:57:43.565","Independente",false,"no_user","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","5","After Hours","6","Weekend",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10449","2023-09-09 06:59:46.708","Independente",false,"Inbound","[""bnpl"", ""patients_management"", ""finance_management"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","6","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,true,false,"Concluído","2023-09-09 16:15:27.290","2023-09-09 16:15:27.290","2023-09-11 12:50:04.048",
"10450","2023-09-09 07:57:28.012","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","7","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_display_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10451","2023-09-09 09:06:53.720","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","9","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_display_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10452","2023-09-09 09:16:20.120","Independente",false,"Inbound","[""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","9","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10453","2023-09-09 09:57:30.923","Independente",false,"Redes","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-09","2023-09-16","9","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10454","2023-09-09 10:03:13.113","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","10","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10455","2023-09-09 10:17:48.003","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","10","After Hours","6","Weekend",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-13 11:23:07.076","2023-09-13 11:23:07.076","2023-09-15 10:53:46.517",
"10456","2023-09-09 10:21:11.785","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","10","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10457","2023-09-09 10:21:23.381","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","10","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10458","2023-09-09 10:53:32.486","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-09","2023-09-16","10","After Hours","6","Weekend",true,"Organic - referral","Organic",,"None",,false,false,false,false,false,,,,,
"10459","2023-09-09 11:32:01.098","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"30","2023-09-09","2023-10-09","11","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10460","2023-09-09 12:46:48.197","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","12","After Hours","6","Weekend",true,"Organic - search","Organic",,"None",,false,false,false,false,false,,,,,
"10461","2023-09-09 14:18:23.864","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"13","2023-09-09","2023-09-22","14","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10462","2023-09-09 15:43:04.452","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-09","2023-09-16","15","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10463","2023-09-09 16:06:32.095","Independente",false,"Redes","[""calendar"", ""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-13","16","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,true,false,true,false,"Concluído","2023-09-12 11:24:57.460","2023-09-12 11:24:57.461","2023-09-13 11:26:36.886",
"10464","2023-09-09 17:58:49.441","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","17","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10465","2023-09-09 19:47:13.195","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","19","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,true,false,false,"Incompleta",,,,
"10466","2023-09-09 19:58:34.330","Independente",false,"Inbound","[""finance_management"", ""bnpl"", ""patients_management"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","19","After Hours","6","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10467","2023-09-09 20:18:31.990","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""finance_management"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","20","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10468","2023-09-09 20:24:04.490","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"19","2023-09-09","2023-09-28","20","After Hours","6","Weekend",true,"Other","Other",,"None",,false,true,false,false,true,"Reprovado","2023-09-12 10:14:36.675","2023-09-12 10:14:36.675",,"2023-09-13 11:17:04.944"
"10469","2023-09-09 20:34:18.919","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""bnpl"", ""calendar""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","20","After Hours","6","Weekend",true,"Paid - google","Paid - google",,"None",,true,false,true,false,false,"Incompleta",,,,
"10470","2023-09-09 21:28:40.469","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-09","2023-09-16","21","After Hours","6","Weekend",true,"Other","Other",,"None",,false,false,true,false,false,"Incompleta",,,,
"10471","2023-09-09 21:55:57.020","Independente",false,"Inbound","[""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","21","After Hours","6","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,true,false,false,"Incompleta",,,,
"10472","2023-09-09 23:15:38.496","Independente",false,"Inbound","[""finance_management"", ""bnpl"", ""calendar"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-09","2023-09-16","23","After Hours","6","Weekend",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10473","2023-09-10 01:51:18.365","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","1","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10474","2023-09-10 05:24:21.148","Independente",false,"Inbound","[""finance_management"", ""calendar"", ""patients_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-10","2023-09-17","5","After Hours","7","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10475","2023-09-10 08:37:37.941","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","8","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,true,false,false,"Incompleta",,,,
"10476","2023-09-10 08:38:40.273","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","8","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","base-fria-55k-1",true,false,true,false,false,"Incompleta",,,,
"10477","2023-09-10 09:55:25.268","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","9","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10478","2023-09-10 12:31:09.701","Independente",false,"Inbound","[""finance_management"", ""patients_management"", ""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"19","2023-09-10","2023-09-29","12","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10479","2023-09-10 12:37:14.335","Independente",false,"Inbound","[""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-10","2023-09-17","12","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10480","2023-09-10 12:47:13.285","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","12","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10481","2023-09-10 14:43:42.322","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","14","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,true,false,false,"Incompleta",,,,
"10482","2023-09-10 14:44:19.567","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-10","2023-09-17","14","After Hours","7","Weekend",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10483","2023-09-10 14:50:11.734","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-10","2023-09-14","14","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,true,false,"Concluído","2023-09-18 14:56:49.054","2023-09-18 14:56:49.055","2023-09-18 17:56:00.541",
"10484","2023-09-10 14:56:30.566","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-10","2023-09-17","14","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10485","2023-09-10 17:59:48.810","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","17","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,true,false,false,"Incompleta",,,,
"10486","2023-09-10 18:26:13.949","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","18","After Hours","7","Weekend",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10487","2023-09-10 18:29:18.529","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","18","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL","lal-all-1",true,true,false,false,true,"Reprovado","2023-09-10 19:16:14.175","2023-09-10 19:16:14.176",,"2023-09-11 12:54:01.587"
"10488","2023-09-10 20:12:00.877","Independente",false,"Inbound","[""bnpl"", ""patients_management""]","BNPL e SaaS",true,true,false,"7","2023-09-10","2023-09-13","20","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,true,false,"Concluído","2023-09-13 11:36:36.388","2023-09-13 11:36:36.388","2023-09-13 16:57:04.090",
"10489","2023-09-10 20:38:50.639","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"11","2023-09-10","2023-09-21","20","After Hours","7","Weekend",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10490","2023-09-10 22:10:28.017","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-10","2023-09-17","22","After Hours","7","Weekend",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10491","2023-09-10 22:17:37.223","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-10","2023-09-17","22","After Hours","7","Weekend",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10492","2023-09-11 00:34:55.548","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","0","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10493","2023-09-11 00:44:23.325","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","0","After Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10494","2023-09-11 02:18:51.852","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","2","After Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10495","2023-09-11 04:21:14.077","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","4","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10496","2023-09-11 06:39:42.104","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"24","2023-09-11","2023-10-05","6","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10497","2023-09-11 08:05:24.514","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","8","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10498","2023-09-11 08:15:43.297","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","8","After Hours","1","Weekday",true,"Organic - search","Organic",,"None",,false,true,false,true,false,"Concluído","2023-09-11 08:37:05.203","2023-09-11 08:37:05.204","2023-09-11 13:13:06.058",
"10499","2023-09-11 08:57:44.821","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-13","8","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,true,false,true,false,"Concluído","2023-09-11 19:03:10.512","2023-09-11 19:03:10.513","2023-09-13 12:02:00.367",
"10500","2023-09-11 09:07:23.114","Independente",false,"Redes","[""patients_management"", ""calendar"", ""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","9","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,true,false,false,"Incompleta",,,,
"10501","2023-09-11 09:44:53.201","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","9","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10502","2023-09-11 10:28:07.091","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-11","2023-09-18","10","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-08 15:27:32.436","2023-09-08 15:27:32.436","2023-09-11 10:28:14.079",
"10503","2023-09-11 10:34:29.705","Independente",false,"Inbound","[""patients_management"", ""bnpl"", ""calendar"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","10","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10505","2023-09-11 11:13:01.545","Independente",false,"Redes","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","11","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10506","2023-09-11 11:21:58.590","Independente",false,"Redes","[""patients_management"", ""calendar"", ""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","11","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10507","2023-09-11 11:44:33.107","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","11","Business Hours","1","Weekday",true,"Organic - search","Organic",,"None",,false,true,false,true,false,"Concluído","2023-10-11 10:01:46.617","2023-10-11 10:01:46.618","2023-10-11 17:40:19.472",
"10508","2023-09-11 11:55:16.321","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-11","2023-09-18","11","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-11 10:46:28.964","2023-09-11 10:46:28.964","2023-09-11 11:55:20.252",
"10509","2023-09-11 12:48:48.539","Independente",false,"Inbound","[""calendar"", ""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","12","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_saas_set1","SaaS",,true,false,false,false,false,,,,,
"10510","2023-09-11 13:21:44.605","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10511","2023-09-11 13:32:37.435","Independente",false,"Inbound","[""patients_management"", ""bnpl"", ""calendar"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10512","2023-09-11 14:10:54.927","Independente",false,"Inbound","[""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","14","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10513","2023-09-11 14:25:22.628","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","14","Business Hours","1","Weekday",true,"Organic - search","Organic",,"None",,false,true,false,true,false,"Concluído","2023-09-26 11:39:37.558","2023-09-26 11:39:37.558","2023-09-26 17:20:23.145",
"10514","2023-09-11 14:29:29.205","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","14","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10515","2023-09-11 14:44:37.812","Independente",false,"Inbound","[""finance_management"", ""patients_management"", ""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","14","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10516","2023-09-11 15:05:35.346","Independente",false,"Redes","[""finance_management"", ""patients_management"", ""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-11","2023-09-18","15","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,true,false,true,false,"Concluído","2023-09-22 17:57:56.471","2023-09-22 17:57:56.471","2023-09-25 10:39:33.400",
"10517","2023-09-11 15:14:25.084","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-18","15","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL",,true,false,false,false,false,,,,,
"10518","2023-09-11 15:26:20.329","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-12","15","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,true,false,"Concluído","2023-09-12 08:41:26.849","2023-09-12 08:41:26.850","2023-09-12 16:52:29.009",
"10519","2023-09-11 15:35:51.595","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-11","2023-09-12","15","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,false,true,"Reprovado","2023-09-13 12:50:21.379","2023-09-13 12:50:21.380",,"2023-09-13 13:05:27.610"
"10520","2023-09-11 15:49:46.991","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","15","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10521","2023-09-11 15:54:58.295","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-11","2023-09-18","15","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
